,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
271,3476385,12.594488650857008,28.16213276032873,5.905598948333393,4605182.182739474,1.0108941358659502,2.4658845521506283,2458053.3451062916,256.6320804922052,0.4469849912856433,0
272,3740384,7.560386062912743,16.90553717249823,10.731148572649428,209264.60765168114,0.7049429540272433,1.7045358530414065,2458029.892024942,180.2599804946928,0.8428721073864425,0
273,3738527,17.00269905201554,38.01919087381504,15.24956869288684,38788702.08828835,0.834366539128491,1.8114527570132357,2457783.5889207767,147.7589549950644,0.6979828790016169,0
274,3486377,22.92138369201762,51.2537720824881,4.5646144256922065,6446610.692244932,0.8189372514768336,1.0161926525295955,2458050.5604768284,60.688457304258364,1.127263834350779,0
275,3636970,9.328231009711848,20.858558650333425,7.283336437674326,38703311.59316361,0.9022700038099799,1.2816209050579759,2458096.806013295,172.7445936467543,0.8781211500587763,0
276,3623634,17.640013419989728,39.44426912492262,4.77430708422554,12979468.717807345,0.9214406483551812,1.2839115298592798,2457886.0830656607,80.17001270511315,0.8861204232971374,0
277,3570448,43.400319710890955,97.04606513826232,6.197032814701292,14288803.931508642,1.0289855826713676,2.7426280110862136,2457653.598982259,196.4156001861469,0.4100514228570611,0
278,3588241,24.653991054699773,55.12799991271619,8.435007035103586,2276275.3318944587,0.8817872307432354,2.2071799536355057,2457783.94605792,188.8401958801922,0.5668209882794324,0
279,3563457,36.241960597659116,81.03948754285098,8.078832065704983,533654.8562300176,0.6461634521742176,1.096855560375917,2458126.903770096,200.1926705097046,1.2124153471173453,0
280,3722583,6.238262123213475,13.949178166638582,15.300094345168118,290632.74549870053,0.7829622239579552,2.9831062536392294,2458182.545622621,291.38861187427375,0.38154644035539315,0
281,3616766,11.178220154550017,24.995260138140875,18.22621422307527,35168951.222625,0.6154732096917059,1.3690194141109333,2458108.9377311654,235.80253030597714,0.9972370291458926,0
282,3488997,20.259530767663076,45.30168798524075,7.956655871388516,2316818.589740649,0.8336692835816523,1.6476058708505499,2458154.042012402,231.32277427560282,0.7683773372066365,0
283,3715065,31.451867589761825,70.32851397613373,9.135096707027419,46677921.83775636,0.9348531306566031,1.7176746556445308,2457751.5402214373,115.88042264559799,0.653785308443771,0
284,3765824,9.309244722216562,20.816104014903313,5.178274458367302,29209507.891940705,0.8116703709183153,1.2401548885639955,2457999.9078301946,287.0756126815728,0.9492173953163849,0
285,3704873,27.256681871052802,60.947793506568665,5.628870239699299,6051699.046244003,0.9476064361221889,2.1834550527527217,2457950.3201656444,154.99555158764423,0.6246075081975355,0
286,3445569,37.588028364512056,84.04938656733901,5.857418152790991,50923128.89154818,0.9552190862170415,1.437332241713052,2457867.8656720514,100.92629716664673,0.760268086003473,0
287,3671547,13.394827755416348,29.951745414199834,8.171961158858366,35136282.41843413,0.6402747500163366,1.310185070753163,2458038.2709548427,282.25835381068737,1.0254873092326589,0
288,3726520,23.400622490261053,52.325382611588964,4.879408541197564,6052141.50342029,0.8992855365483318,1.6425045152336135,2458034.4922794364,212.2788875926816,0.8024882913313375,0
289,3612655,13.867563522470594,31.008814723983512,17.556204302864444,44138393.961076386,0.8785478351413685,2.169983936257163,2458339.4392019412,176.9203289732277,0.5303883228649727,0
290,3633005,31.376534917901434,70.16006497619004,7.929532274531843,9681546.436759675,0.9978522048670316,1.4314266617186677,2457958.9486271017,102.72117145877091,0.835158530531669,0
291,3644256,6.681221030268066,14.93966439712607,8.763994596572402,52899751.97404197,0.6190136176274516,1.241916348069225,2457969.888221352,29.101312958019324,1.2243974437171476,0
292,3734766,6.9956244007593655,15.642691707095558,10.74320156483252,134187.714523418,0.8444000579782426,1.997219135492411,2457939.3486615736,120.53233888589831,0.6037402216668193,0
293,3726139,5.4026987566312625,12.080801685688014,9.127193600411962,119721.7445221117,0.6258942351849652,1.188666688980255,2457964.8205746217,39.582088115952914,1.145786925483752,0
294,3622670,25.79219469904203,57.67310062729953,9.24246411540823,11526430.015786318,0.9020744750286038,2.154568091197098,2457887.206840091,175.07471334901962,0.5492991215097432,0
295,3733755,5.3287918470689215,11.915540807644529,4.143440246391636,527111.3920816672,0.8674343973235327,1.3542126028970634,2457900.251142766,63.91096959329816,0.9358261955366468,0
296,3705674,29.25166561514099,65.40871276933169,6.726095785652788,9644731.03115662,1.0672105421770681,3.2979427502014262,2457917.4009886766,207.14726005007998,0.3070788065047549,0
297,3589503,22.571451911028653,50.47130083132004,10.117131409334158,29182826.51478457,0.8537740700505667,1.2160483990682278,2458061.643256324,305.2792605227831,0.9670625460782449,0
298,3755936,32.226577073396754,72.06081700831035,6.253872618355254,51688980.58150541,0.9228388032634983,1.3612007259518837,2457819.322285563,145.72675491929357,0.8091468591229418,0
299,3632525,31.488075141940342,70.40947649899329,7.842451222367289,29189670.791998316,0.7890815671814577,1.4231943596008891,2457969.846552787,193.72758400962965,0.8481758630551796,0
300,3686616,10.899580030980058,24.372201881067575,4.505522594746191,23965098.257094175,0.8457880562013662,1.3054944602394205,2457932.3205917976,58.80529300192336,0.9025508212762964,0
301,3717740,7.245338730572446,16.20106992261196,7.732258274659415,126238.5433955911,0.9157864574962559,1.6825479498917268,2457839.3632065724,106.51143380575459,0.6701462780008377,0
302,3473842,26.129438007991375,58.42719959672402,10.248433881338283,4583764.259747359,0.9994527079792402,3.5872264821738966,2457742.171984717,73.27499496176567,0.2961984669600266,0
303,3667203,15.24898331544546,34.097763277903205,5.881094893452145,15073825.780296547,0.9104540995058898,1.1566967049184567,2458088.807527131,202.04371018459685,0.9481578297032952,0
304,3612562,14.626325818042679,32.70545878821975,10.096155673399513,29262602.796612617,0.7737666032322289,1.057111658357852,2458002.648722868,172.21627301012344,1.131210550510159,0
305,3474432,17.42743643760089,38.96893254332214,7.612768695673353,4595945.476967165,1.0067565398609302,2.9183096444150114,2457933.829770184,187.2117622628266,0.3826917213257856,0
306,3749881,13.702697733309979,30.640163600896614,8.001785621768347,33981561.41575345,0.9342170590637449,1.262045858967266,2457971.655784614,144.86595463236253,0.8581044896424602,0
307,3718999,15.01445287278092,33.573337271774555,11.585652319084016,21071519.880324688,0.48572046797825674,1.143337452572263,2457903.4352476737,146.28085203414213,1.429474218546049,0
308,3767681,9.401134814967643,21.021576508744605,5.60328031454382,29220667.512398228,0.7685650427792525,1.2627987416354842,2457977.631692467,235.27188105569252,0.9639351467385937,0
309,3693310,11.148773055274402,24.929414420372446,6.130117243008234,10543560.063888984,0.9744047042358651,1.7773226032342135,2458020.932185193,187.26100229653935,0.647855433993192,0
310,3548659,11.597410233858307,25.932597647207213,12.01330680298349,29185500.016829196,0.6772930846867545,1.055919238041805,2458033.18345098,320.14080639982336,1.2218099678738357,0
311,3561353,36.532837607500326,81.68990831008196,8.048260276124276,533898.9033349771,0.6472615668743638,1.103414135081646,2458125.619657571,202.91222622226445,1.2113147428592483,0
312,3187044,20.67891191515451,46.23945273360337,7.580507092125019,4092504.2826974043,0.9640566662581747,2.0190326710484787,2457920.649637945,43.55920301613476,0.5414170002454359,0
313,3726644,32.884458588669986,73.53188480523731,6.941756196679509,4357017.220051306,1.0125815940985665,2.0689354693199706,2457841.944650807,49.25849022441066,0.5180875425078283,0
314,3705598,20.9634331027442,46.87566146024859,11.255324948134895,1284053.8449146517,0.789216664682312,1.9313966476783906,2457979.506430154,163.86425628302655,0.6543115614667984,0
315,3175721,34.66036169460609,77.50292486416346,3.8724020740564673,1970238.7861409653,0.9876435943577958,1.4594739343242031,2458144.5331422566,252.08747308537457,0.7328763343666342,0
316,3663518,10.240860729910745,22.89926074612636,9.26224933855436,23989424.947832536,0.549046590903119,1.285096677178009,2457963.6388140162,60.78191378902147,1.1292763277387645,0
317,3678420,22.62499579280699,50.591028579927205,8.126279382965109,3381261.8714197525,0.9803480157066816,2.1093333230557407,2457750.3148871753,129.2128804781498,0.5149983997400122,0
318,3706937,9.877246868144269,22.08619542176211,9.903705543201557,810825.9304331396,0.8634476800569552,2.5352788164881632,2458086.3779592873,148.49579409499316,0.5627568308352695,0
319,3749710,13.942589189064869,31.176577203037727,7.890619967992119,33981378.836469874,0.9330461977865758,1.2605304875522632,2457976.5401898203,147.29118981217454,0.8597183783231117,0
320,3640536,19.0170745772741,42.52347148581967,6.209334239196723,6106273.9719215715,1.0193576008696037,2.3403563204836186,2457931.28828413,328.6851175441137,0.4672760585308233,0
321,3640461,20.844247617254588,46.6091546134789,4.906331501716635,6075092.416157239,0.9728302472538469,1.8102573602473786,2458085.398780509,303.2063049276859,0.64031724296454,0
322,3334669,12.485238732556274,27.917842529292834,7.771258031840308,269409.3396527368,0.8836737630108915,1.3922482279348027,2457844.889024291,126.33203759558458,0.8119268609721416,0
323,3333499,11.499769127904429,25.714265495953384,7.469401628063458,577014.9713174041,0.941728697979767,2.213705355454128,2457762.8954261816,198.12392698351283,0.5497283054297744,0
324,3627901,9.055197999513224,20.24803827872437,7.659124594411445,38695201.48535035,0.8946758246625366,1.2598631294069826,2458081.843257314,160.33398018790274,0.8974065585458432,0
325,3739277,7.763055824484539,17.358720537508713,16.00848495107081,70597394.68198296,0.9208890274723043,1.1043609494981528,2458182.207846456,184.59555413961783,0.9812571580676939,0
326,3651808,7.085183910715747,15.842952859246356,9.830992259405862,112556.81929706961,0.9214137165553438,2.845896922601562,2457575.221176541,149.4909617211354,0.44107733410757965,0
327,3071917,265.8,594.3468684,10.89609179,33441924.0,1.163723317,2.113338278,2458007.502,356.7097862,0.469918087,1
328,3713939,18.38886721,41.1187571,16.97455753,72491360.0,1.016416872,1.587180997,2458187.117,236.165878,0.663572235,1
329,3005969,92.16265485,206.0819612,17.50832367,39549616.0,0.456043824,1.057485656,2458012.08,342.662406,1.497141127,1
330,3730323,146.0679643,326.6178974,2.310789379,49762284.0,1.203593801,1.793024483,2457979.004,11.55213639,0.537405281,1
331,3728860,69.91252322,156.3291544,21.96604402,62555340.0,0.825888589,1.824415242,2457935.562,41.9569927,0.646108673,1
332,3278744,127.2198785,284.4722965,15.18816025,41447264.0,0.789993272,1.489811496,2458106.076,274.4997887,0.80984626,1
333,3143084,36.69061375,82.04270649,12.59173734,29724434.0,0.785948852,1.182049314,2457851.647,150.3036906,1.009745749,1
334,3560817,80.27031673,179.4898848,8.590126326,20847296.0,0.934499559,2.079675073,2457733.624,142.1695476,0.532716872,1
335,3632236,231.5021222,517.6544822,8.755974416,20846762.0,0.804183466,1.895181476,2457995.189,3.338326855,0.628574361,1
336,3102784,96.50614696,215.7943048,6.832088522,49373076.0,0.835096653,1.311368352,2457902.554,86.82603233,0.886468584,1
337,3256327,146.0679643,326.6178974,17.38932232,38519716.0,0.741707131,1.373701875,2457840.779,144.7167347,0.906061222,1
338,3404494,38.41978911,85.90926012,16.80728332,55891084.0,0.634562688,1.006612615,2457923.392,102.2392495,1.325917821,1
339,3775154,80.08570012,179.0770695,18.93513873,74132208.0,1.088788502,3.206204296,2457935.595,20.3275163,0.313188212,1
340,3596030,96.50614696,215.7943048,7.821798766,20874428.0,0.847641897,1.038519169,2458063.484,292.2186437,1.076170055,1
341,3761145,92.16265485,206.0819612,9.748422164,74177080.0,1.098944251,1.769676663,2457733.843,153.000275,0.573771968,1
342,3551475,48.36764882,108.1533507,17.6857715,38052756.0,0.558314125,0.999989496,2457912.589,125.984075,1.433081691,1
343,3736499,319.5618867,714.5621017,7.790012579,55695028.0,1.226550769,2.449988755,2458229.551,269.4222013,0.395448752,1
344,3309691,242.4124811,542.0507863,2.96342622,41187880.0,1.190754971,2.726017613,2457706.369,33.85233209,0.359630513,1
345,3552523,27.83267681,62.23575734,12.1408968,54016772.0,0.638135553,1.220918368,2458056.96,297.9059514,1.099793345,1
346,3666785,92.16265485,206.0819612,8.526320844,69003400.0,0.863536992,1.469502839,2457770.913,179.6031186,0.782286503,1
347,3092248,84.05334021,187.9489824,12.92940905,47716892.0,0.679861607,1.608692796,2458192.753,205.1968404,0.805206378,1
348,3144144,101.0543415,225.9643771,6.190740764,60322660.0,1.142123184,1.517945033,2457725.304,176.8285712,0.642554406,1
349,3703892,46.19074603,103.2856481,9.966903809,35708060.0,0.843553187,1.214880747,2457901.238,93.69736133,0.943938432,1
350,3174187,101.0543415,225.9643771,13.57504999,41375608.0,0.591013523,1.330994439,2458092.305,263.9531663,1.046203801,1
351,3719730,92.16265485,206.0819612,19.43259105,26080848.0,0.370872619,1.518417778,2458085.186,269.0893415,1.073497387,1
352,3430492,46.19074603,103.2856481,8.408508503,28493712.0,0.779842997,1.408741292,2457984.537,13.74460265,0.861001983,1
353,3459812,73.20739893,163.6967205,10.90245409,19347204.0,1.026340358,1.473741794,2458110.491,282.4335829,0.705208678,1
354,3781446,72.53622947,162.1959399,5.677405493,15429284.0,1.020807146,1.756461914,2458093.337,304.0829883,0.602312857,1
355,3363347,55.53349116,124.1766613,6.837098799,12108657.0,1.059113637,4.016724495,2458492.003,240.1844044,0.243774021,1
356,3127391,92.16265485,206.0819612,10.44203265,47828368.0,0.593500623,1.317039182,2457969.69,32.52384467,1.055637798,1
357,3621619,60.89126221,136.1570015,14.05961746,20917352.0,1.109601676,1.32150393,2457771.972,168.0670021,0.735433367,1
358,3638286,27.83267681,62.23575734,24.99636609,54013164.0,0.493696377,1.349772425,2458122.837,223.7449718,1.11376965,1
359,3029651,305.1792326,682.4015094,9.542322025,47877992.0,1.095288177,3.485944985,2457967.912,9.264792555,0.284299093,1
360,3639421,60.89126221,136.1570015,11.78993268,35757888.0,0.77440447,1.070834045,2457914.903,95.19851114,1.112167759,1
361,3742883,18.38886721,41.1187571,18.0911966,39187308.0,0.919410734,3.214453159,2458477.506,201.7883584,0.33167658,1
362,3742340,127.2198785,284.4722965,21.97705048,72553072.0,0.662123423,1.471706583,2457965.659,31.16049398,0.894353767,1
363,3733852,121.4940408,271.6689341,12.95583266,26188328.0,0.615932578,2.233462973,2457883.715,67.68716601,0.57958876,1
364,3429818,58.15070396,130.028927,9.211839245,38263144.0,0.73491803,1.396790574,2457877.501,110.1686537,0.895689143,1
365,3742877,127.2198785,284.4722965,15.69517587,37795612.0,1.087806745,2.354934159,2458195.913,274.7200612,0.436407854,1
366,3076547,231.5021222,517.6544822,10.14134963,28483584.0,1.119605212,3.017208709,2458441.992,213.7240447,0.331321858,1
367,3743740,60.89126221,136.1570015,17.12006277,55670184.0,0.927944461,1.737948384,2457910.615,57.56674281,0.640449711,1
368,3766966,40.23045798,89.95803882,14.86573429,72637632.0,1.007784157,1.023060894,2458161.803,204.6266851,0.963238614,1
369,3154513,152.9519353,342.0109247,18.20711573,47715988.0,0.635084527,1.262086345,2457644.054,313.5356912,1.066815691,1
370,3388355,133.2155667,297.8790628,7.188617288,38532752.0,0.83995842,1.271217455,2458123.253,248.4437556,0.908787711,1
371,3290340,221.0828104,494.3561926,4.500827945,28789602.0,1.167622207,3.603249477,2457649.581,93.8769994,0.267517664,1
372,3703372,121.4940408,271.6689341,18.253267,26150712.0,0.835003038,1.285528441,2458123.694,248.7830992,0.902780109,1
373,3602022,192.5550782,430.5662442,5.985974588,24805674.0,1.14205545,3.289039406,2458432.507,230.8860811,0.298870119,1
374,3635076,76.65755735,171.4115092,16.57656815,20962538.0,0.760090013,1.96692095,2458076.176,313.1533224,0.619040042,1
375,3713009,231.5021222,517.6544822,10.7945796,36331188.0,0.977464422,1.75187487,2457759.477,149.0119007,0.61824808,1
376,3459484,60.89126221,136.1570015,25.95353357,63507544.0,0.565079795,1.503680388,2457957.838,39.96875088,0.936879733,1
377,3336867,80.27031673,179.4898848,7.905590262,38634564.0,1.021360141,1.20635329,2458114.291,264.5954598,0.838417013,1
378,3648534,116.0259082,259.4418179,8.722581806,18428862.0,1.11537136,3.337180841,2457759.734,71.43816384,0.296712292,1
379,3729541,80.27031673,179.4898848,24.59348232,72585976.0,0.481106774,3.492079404,2458384.505,224.8308605,0.351998403,1
380,3727346,19.25550782,43.05662442,16.33916224,59281144.0,0.972339719,1.500662676,2458237.087,190.4087547,0.716823545,1
381,3289743,60.89126221,136.1570015,7.382857234,12125194.0,0.992115144,1.221284767,2457969.474,26.26583505,0.846562906,1
382,3718391,167.7084622,375.0075218,5.853047437,44681728.0,1.119765498,2.631630487,2457995.55,1.899055251,0.383671644,1
383,3740031,44.11182,98.63702813,19.7044251,16896174.0,1.075501351,1.637846871,2457428.76,342.9971416,0.623721576,1
384,3581238,221.0828104,494.3561926,14.00252528,50049264.0,0.433710753,1.354004407,2457927.52,85.11513055,1.166276656,1
385,3656925,121.4940408,271.6689341,15.49883616,49761164.0,0.928179193,1.511657619,2458101.054,286.4461828,0.731489165,1
386,3764823,69.91252322,156.3291544,17.27174307,64402236.0,1.027823035,2.131468228,2457689.375,154.4541246,0.496437486,1
387,3364640,60.89126221,136.1570015,13.45510085,54099712.0,1.072806807,2.633738274,2457802.448,77.37029508,0.390656574,1
388,3761196,152.9519353,342.0109247,12.09930917,36304420.0,0.853315326,1.21722934,2457865.504,126.3110996,0.93566883,1
389,3608620,50.64714588,113.2504611,13.68735913,49683940.0,0.883224376,1.133252494,2458175.428,189.6989617,0.973552104,1
390,3749346,53.03407233,118.5877909,6.772455512,26178680.0,0.986879239,1.240954904,2457830.227,142.7481821,0.838348871,1
391,3592017,46.19074603,103.2856481,14.72013762,39268124.0,1.016233751,3.102109214,2458118.332,320.6967196,0.333553346,1
392,3170202,231.5021222,517.6544822,12.16782281,47839592.0,0.745437589,1.115074997,2458047.027,308.8905306,1.098500222,1
393,3771028,63.76097899,142.5738833,7.337127256,55749520.0,1.066908513,1.48259307,2457743.191,176.2060659,0.684803763,1
394,3179348,48.36764882,108.1533507,13.44481642,16625818.0,0.737267845,1.392775886,2457999.009,1.337467224,0.896739474,1
395,3743123,55.53349116,124.1766613,18.43500421,55724820.0,0.952750694,1.048519927,2457947.68,52.01036219,0.984669164,1
396,3180147,63.76097899,142.5738833,17.70717333,50507120.0,0.809223721,1.409513761,2458172.237,215.1378341,0.843509906,1
397,3376345,22.10828104,49.43561926,15.46805501,55965992.0,0.878469808,1.093242735,2458067.556,292.4814135,1.006893804,1
398,3718388,69.91252322,156.3291544,6.67454776,35691284.0,1.185850709,3.444143526,2458483.604,224.8179667,0.279819768,1
399,3117468,84.05334021,187.9489824,11.69094129,16633575.0,0.531080191,1.445767513,2458025.545,334.8809574,1.002973015,1
400,3753308,50.64714588,113.2504611,14.31167919,39204656.0,0.808626586,1.247704367,2458005.223,355.5345724,0.94538683,1
401,3766296,58.15070396,130.028927,10.54479848,26092004.0,0.899809671,1.14254661,2457936.424,61.19975963,0.955106519,1
402,3408697,69.91252322,156.3291544,4.833374469,20647992.0,1.132382772,2.716544169,2458459.925,190.3890458,0.369181191,1
403,3703885,146.0679643,326.6178974,14.27710267,58643408.0,1.071607305,2.084889342,2457884.541,57.64269681,0.497096916,1
404,3725758,96.50614696,215.7943048,6.866657001,65880504.0,1.092034329,2.385870235,2458154.027,294.012969,0.429806102,1
405,3337145,92.16265485,206.0819612,7.983295507,41272248.0,1.051886548,1.439783075,2458054.612,321.6464523,0.708783144,1
406,3654520,73.20739893,163.6967205,5.305359283,19806100.0,0.83906583,1.361530182,2457812.266,160.7446862,0.853962078,1
407,3591884,88.01465209,196.8067451,5.660489046,51417228.0,0.966429188,1.431183325,2457767.072,175.2807601,0.750897351,1
408,3630637,160.160338,358.129403,6.468739198,28082292.0,1.018905624,1.465980983,2457982.613,230.3925132,0.711687281,1
409,3753662,121.4940408,271.6689341,12.58684054,21566404.0,0.945771409,2.017668342,2458266.821,214.467469,0.546455642,1
410,3145497,76.65755735,171.4115092,9.18542884,41408120.0,1.058462738,1.944136445,2458022.948,347.9725501,0.535800389,1
411,2175706,555.3349116,1241.766613,21.71108402,53262736.0,0.685310918,1.422746454,2458192.87,184.788176,0.910805046,2
412,2276770,291.4439045,651.6883822,17.03082656,55633244.0,0.316639125,1.261615666,2458063.455,271.4856774,1.405993759,2
413,3409648,305.1792326,682.4015094,23.90695124,57285188.0,0.59392248,1.89332118,2457748.297,179.2346061,0.710675868,2
414,2351545,305.1792326,682.4015094,14.24932602,23107628.0,0.790571863,1.618194883,2457899.556,75.27245911,0.745687644,2
415,2354030,530.3407233,1185.877909,6.966518421,14141745.0,1.077463427,3.620333548,2457444.834,152.1322995,0.273783771,2
416,2162433,384.1978911,859.0926012,12.31579927,34640292.0,0.704746876,2.013315463,2458082.227,309.1578738,0.622099637,2
417,2418849,192.5550782,430.5662442,18.83288344,22104204.0,0.897502922,1.11249134,2458016.494,344.3537163,0.978265733,2
418,2068347,278.3267681,622.3575734,12.95553707,33575408.0,0.597207058,1.328548495,2457849.953,157.0428577,1.043151362,2
419,2215442,530.3407233,1185.877909,20.9360594,51062352.0,0.663085871,1.16418128,2458055.409,298.0283623,1.128615465,2
420,3261402,211.1324448,472.1064988,20.40028617,42176936.0,0.512780539,1.590004662,2457952.295,221.2242988,0.914232592,2
421,3102734,278.3267681,622.3575734,14.21285375,48707528.0,1.050633761,2.391178909,2457957.4,18.8167955,0.436584411,2
422,2301844,319.5618867,714.5621017,11.85684475,33355246.0,0.778397179,2.506007603,2458107.854,309.7213576,0.468343022,2
423,2301844,319.5618867,714.5621017,16.63626143,12635808.0,0.778397179,2.506007603,2458107.854,309.7213576,0.468343022,2
424,2308635,110.8038821,247.7650126,22.0874905,42384172.0,0.659027269,1.65517178,2458088.508,290.3098205,0.791859263,2
425,3092253,80.27031673,179.4898848,20.27753834,35940184.0,0.435647797,1.198392366,2457987.177,17.78150156,1.334611851,2
426,2162882,461.9074603,1032.856481,21.36939862,74369144.0,0.463727937,1.720444691,2458112.002,263.7052498,0.863611918,2
427,3775156,247.9447841,554.4213918,19.7599874,62210304.0,0.835441199,1.362972961,2458173.245,212.2624993,0.855233685,2
428,2247517,305.1792326,682.4015094,16.12413673,41525464.0,0.245832559,1.388133285,2458047.244,297.6112367,1.334702907,2
429,2495168,231.5021222,517.6544822,21.1413602,67710816.0,1.125903097,2.579548355,2458015.73,354.0477732,0.390829535,2
430,2451370,133.2155667,297.8790628,6.834607252,58871912.0,0.913690826,1.461774965,2458160.517,238.1592918,0.761422834,2
431,3381449,402.3045798,899.5803882,19.05262943,65655160.0,0.426542388,3.854121069,2457816.943,57.77691629,0.314762104,2
432,2277570,366.9061375,820.4270649,13.27103942,50768144.0,0.5251993,2.219314888,2457800.783,122.4518087,0.613127573,2
433,2433953,183.8886721,411.187571,12.41370603,29008252.0,0.860054324,1.292361611,2458050.123,316.193455,0.882794806,2
434,3580319,231.5021222,517.6544822,27.42491833,59672756.0,0.888641602,3.591293995,2458202.185,300.7053012,0.293995993,2
435,2469356,461.9074603,1032.856481,18.3107447,53965544.0,0.629873551,3.219956856,2457667.631,122.8457285,0.369051241,2
436,2140333,461.9074603,1032.856481,26.44481256,72064672.0,0.49865055,1.425153207,2457943.386,59.66955873,1.044739258,2
437,2437905,291.4439045,651.6883822,15.05300687,19228970.0,0.729112873,3.655947148,2458265.856,279.4409744,0.303588806,2
438,2252793,384.1978911,859.0926012,23.70136762,41465740.0,1.028573947,1.601224875,2457765.855,153.3830918,0.653680121,2
439,2153349,530.3407233,1185.877909,16.77931308,52828344.0,0.649053947,2.948877463,2458206.487,275.8585538,0.408479013,2
440,2468727,183.8886721,411.187571,11.17373566,54352388.0,0.50922225,1.299593838,2457918.223,94.28367628,1.145928312,2
441,2351331,461.9074603,1032.856481,18.7639908,40859548.0,0.686161634,2.076057189,2458202.99,237.0394139,0.607242203,2
442,2286079,384.1978911,859.0926012,17.42574111,43216596.0,0.431913727,1.390683622,2458150.213,190.3812457,1.132955798,2
443,2446791,581.5070396,1300.28927,18.55311443,14721872.0,0.659940522,3.816605728,2458343.399,259.0746244,0.294329948,2
444,2363305,139.4938229,311.9176705,4.606424415,5694558.0,0.965231376,1.509266054,2458069.666,310.4651569,0.71617401,2
445,2338292,421.2646106,941.9763057,17.4395095,34356320.0,0.409581992,1.187863112,2457931.973,94.6173839,1.380734427,2
446,2285179,366.9061375,820.4270649,20.20805618,64534876.0,0.570474587,1.885778716,2457996.755,2.712318868,0.724168016,2
447,2162361,242.4124811,542.0507863,15.40123604,66457256.0,0.516668234,1.238860818,2458042.276,309.9312082,1.198497234,2
448,2138258,402.3045798,899.5803882,20.95390813,29289606.0,0.396467771,1.118998002,2458043.95,295.0733901,1.494272724,2
449,2152671,253.8370294,567.5968529,8.589979009,34427656.0,0.71566241,1.541975758,2458061.57,309.8124371,0.821802691,2
450,2307493,506.4714588,1132.504611,16.15480778,40681612.0,0.857650854,3.300016626,2458054.953,342.0941133,0.328832276,2
451,2206378,483.6764882,1081.533507,8.470664284,7947825.0,1.003137136,2.573230971,2458157.624,295.2366786,0.412178892,2
452,2495323,319.5618867,714.5621017,10.80884159,58759532.0,0.577799731,2.069264593,2458009.403,354.2373962,0.647295109,2
453,2137175,581.5070396,1300.28927,10.67757681,72084568.0,0.831011791,1.69141308,2457875.982,86.64724291,0.695859735,2
454,3137738,192.5550782,430.5662442,30.05117254,66808984.0,0.551093842,1.755282092,2457901.598,78.71564926,0.795891599,2
455,2164202,183.8886721,411.187571,9.894229518,42025988.0,0.712283767,1.264208479,2458009.865,350.604716,1.003243594,2
456,2267759,461.9074603,1032.856481,10.6702067,70651280.0,1.120448295,1.626902197,2458050.991,329.0904802,0.612178349,2
457,2436774,555.3349116,1241.766613,13.33672568,54814044.0,0.632969721,1.831179209,2457993.718,4.887512232,0.720690237,2
458,3623950,265.8,594.3468684,20.5135289,59517732.0,0.605217204,3.610656328,2457504.723,159.6630324,0.322045849,2
459,2164202,183.8886721,411.187571,6.790961092,34205588.0,0.712283767,1.264208479,2458009.865,350.604716,1.003243594,2
460,3550889,291.4439045,651.6883822,14.40367553,6697732.5,0.731971568,2.997323852,2458371.752,216.2932275,0.387087267,2
461,2003362,581.5070396,1300.28927,11.64710673,70112592.0,0.525866421,1.453186991,2458083.86,276.5319456,1.001296722,2
462,2329437,350.3926411,783.5017643,6.068827009,36105328.0,0.708043196,1.162828134,2457979.141,23.26818371,1.089389508,2
463,2003362,581.5070396,1300.28927,11.24163261,66573808.0,0.525866421,1.453186991,2458083.86,276.5319456,1.001296722,2
464,2331509,581.5070396,1300.28927,19.59476883,67817840.0,1.107842762,2.245697554,2457776.869,101.5137929,0.453935105,2
465,2171819,581.5070396,1300.28927,6.012069655,67615136.0,1.246703424,1.744668316,2458244.126,228.7295484,0.538819727,2
466,2152754,402.3045798,899.5803882,16.86897683,57675052.0,0.598621276,1.783219857,2457852.664,112.1144199,0.758367794,2
467,3467709,334.6223745,748.2383761,29.07058027,71807688.0,0.849103698,1.676374487,2458047.298,327.494538,0.69459817,2
468,3370284,461.9074603,1032.856481,28.09717726,61030036.0,0.635621417,2.503702308,2458282.785,218.5237948,0.501181364,2
469,2003362,581.5070396,1300.28927,21.81255512,40007928.0,0.525866421,1.453186991,2458083.86,276.5319456,1.001296722,2
470,2230111,402.3045798,899.5803882,15.86105428,62829040.0,0.519299872,1.127039389,2458113.729,210.5734792,1.319684344,2
471,2250680,291.4439045,651.6883822,15.87022942,65079480.0,0.567560838,1.218653419,2458079.029,268.2979576,1.167746945,2
472,2169352,366.9061375,820.4270649,17.44878832,47789672.0,1.003726856,3.16342477,2457748.052,82.72980755,0.327710316,2
473,2085640,160.160338,358.129403,9.890672122,14576967.0,0.812514502,2.348339495,2457667.09,165.3943562,0.496069372,2
474,3283835,221.0828104,494.3561926,21.87164248,48086748.0,0.402529036,1.155978512,2457707.604,206.5407562,1.432800429,2
